Transaction_ID,Settlement_Amount,Settlement_Date,Settlement_Status
TXN105365,4738.54,2025-05-29,Settled
TXN105366,4170.58,2025-06-07,Settled
TXN105367,575.76,2025-05-10,"In Progress"
TXN105368,4970.51,2025-05-22,Settled
TXN105369,3067.21,2025-02-05,Settled
TXN105370,1153.40,2025-03-09,Failed
TXN105372,4289.79,2025-04-09,Settled
TXN105373,606.02,2025-06-14,Settled
TXN105374,4586.37,2025-02-21,Settled
TXN105375,4605.01,2025-03-25,Settled
TXN105376,116.65,2025-01-06,Settled
TXN105377,4506.58,2025-02-08,Settled
TXN105378,4699.01,2025-05-26,"In Progress"
TXN105379,236.57,2025-06-08,Settled
TXN105380,1506.12,2025-05-13,Settled
TXN105381,1896.88,2025-06-29,Settled
TXN105382,1777.01,2025-03-03,"In Progress"
TXN105383,3807.07,2025-03-06,Settled
TXN105384,1822.62,2025-05-14,Settled
TXN105385,4785.07,2025-06-16,Settled
TXN105386,4975.21,2025-01-13,Settled
TXN105388,2568.56,2025-03-09,Settled
TXN105389,2810.64,2025-06-13,Settled
TXN105390,2918.04,2025-01-10,Settled
TXN105392,871.67,2025-01-10,Settled
TXN105393,320.07,2025-06-23,Settled
TXN105394,600.47,2025-01-27,"In Progress"
TXN105395,4511.39,2025-02-21,Settled
TXN105396,1437.86,2025-01-15,Settled
TXN105397,430.27,2025-02-04,Settled
TXN105398,3136.47,2025-03-31,"In Progress"
TXN105399,422.77,2025-04-08,Settled
TXN105400,396.76,2025-04-21,Settled
TXN105401,3126.77,2025-05-20,Settled
TXN105402,2977.41,2025-02-10,Settled
TXN105403,255.31,2025-05-01,Settled
TXN105404,2329.37,2025-05-31,Settled
TXN105405,2207.05,2025-02-11,Settled
TXN105406,2756.11,2025-04-16,Failed
TXN105407,3702.33,2025-06-05,Settled
TXN105408,1449.86,2025-03-09,Settled
TXN105409,2192.26,2025-01-17,Settled
TXN105410,3974.08,2025-02-23,"In Progress"
TXN105411,4616.65,2025-03-12,Settled
TXN105412,4462.05,2025-04-11,Settled
TXN105413,2414.27,2025-05-27,Settled
TXN105414,2628.29,2025-04-30,Settled
TXN105415,2669.07,2025-02-16,"In Progress"
TXN105416,4350.14,2025-01-30,Settled
TXN105417,4207.70,2025-04-15,Settled
TXN105418,1592.09,2025-06-15,Settled
TXN105419,856.11,2025-02-20,Settled
TXN105420,1925.92,2025-02-01,Settled
TXN105421,1477.61,2025-03-23,"In Progress"
TXN105422,4756.36,2025-04-22,Settled
TXN105423,1366.28,2025-06-27,Settled
TXN105424,946.97,2025-01-21,Settled
TXN105425,4502.42,2025-01-18,Settled
TXN105426,478.07,2025-02-20,Settled
TXN105427,1338.32,2025-03-06,"In Progress"
TXN105428,2223.60,2025-05-21,Settled
TXN105429,2995.78,2025-03-31,Settled
TXN105430,1671.98,2025-06-13,"In Progress"
TXN105432,1034.21,2025-03-03,Settled
TXN105433,2892.66,2025-03-25,Settled
TXN105434,2068.69,2025-04-22,Settled
TXN105435,4253.84,2025-02-27,Settled
TXN105436,2107.88,2025-02-27,Settled
TXN105437,2246.89,2025-01-01,Settled
TXN105438,2981.27,2025-05-19,Settled
TXN105439,659.69,2025-06-26,Settled
TXN105440,826.14,2025-06-04,Settled
TXN105441,3961.68,2025-04-24,Failed
TXN105442,1403.42,2025-03-27,Settled
TXN105443,3439.25,2025-06-06,Settled
TXN105444,532.26,2025-06-16,Settled
TXN105445,4118.14,2025-06-21,Settled
TXN105446,4941.73,2025-04-19,Settled
TXN105447,1899.77,2025-06-09,Settled
TXN105448,2552.37,2025-05-20,Settled
TXN105449,2241.42,2025-02-17,Settled
TXN105450,4476.23,2025-05-08,Settled
TXN105451,99.17,2025-04-25,Settled
TXN105452,3284.62,2025-01-19,Settled
TXN105453,3279.22,2025-02-05,Settled
TXN105454,1942.81,2025-03-11,Settled
TXN105455,1135.70,2025-01-15,Settled
TXN105456,1236.43,2025-01-06,Settled
TXN105457,4012.30,2025-06-20,Settled
TXN105458,377.21,2025-05-10,Settled
TXN105459,2840.93,2025-02-26,Settled
TXN105460,1568.86,2025-02-09,Settled
TXN105461,1362.98,2025-03-18,Settled
TXN105462,2553.40,2025-05-21,Failed
TXN105463,4494.41,2025-04-12,Settled
TXN105464,3109.55,2025-03-19,Settled
TXN105465,3953.62,2025-05-06,Settled
TXN105466,3023.38,2025-02-11,Settled
TXN105467,3503.69,2025-02-23,Failed
TXN105468,2190.42,2025-05-22,Settled
TXN105469,4633.61,2025-02-15,Settled
TXN105470,2534.60,2025-01-03,Settled
TXN105471,2781.28,2025-04-16,Settled
TXN105472,2648.58,2025-02-26,Settled
TXN105473,1615.14,2025-01-27,Settled
TXN105474,1194.63,2025-05-03,Settled
TXN105475,415.48,2025-01-27,Settled
TXN105476,3604.97,2025-06-14,Settled
TXN105477,1481.91,2025-04-30,Settled
TXN105478,1976.53,2025-03-30,Settled
TXN105479,4603.64,2025-05-14,Settled
TXN105480,2853.91,2025-03-07,Settled
TXN105481,530.54,2025-06-17,Settled
TXN105482,4008.08,2025-03-20,Settled
TXN105483,1317.85,2025-03-15,Settled
TXN105484,2785.89,2025-06-28,Settled
TXN105485,2574.41,2025-02-05,Settled
TXN105486,1228.49,2025-01-30,Settled
TXN105488,1124.33,2025-01-02,Settled
TXN105489,531.82,2025-04-08,Settled
TXN105490,1414.36,2025-01-28,Settled
TXN105491,4986.62,2025-03-01,Settled
TXN105492,2040.36,2025-06-28,Settled
TXN105493,4326.25,2025-01-21,Settled
TXN105494,2768.43,2025-04-19,Settled
TXN105495,3349.59,2025-03-22,Settled
TXN105496,823.92,2025-02-10,Settled
TXN105497,1410.29,2025-03-25,Settled
TXN105498,2576.69,2025-03-01,Settled
TXN105499,4411.66,2025-06-21,Settled
TXN105500,262.30,2025-04-06,Settled
TXN105501,2559.25,2025-04-14,Settled
TXN105502,302.51,2025-02-12,Settled
TXN105503,2311.27,2025-03-14,Settled
TXN105504,3162.90,2025-06-26,Settled
TXN105505,3736.38,2025-01-03,Settled
TXN105506,735.73,2025-04-26,Settled
TXN105507,874.55,2025-02-13,Settled
TXN105508,2376.82,2025-06-16,Settled
TXN105509,4990.28,2025-04-26,Settled
TXN105510,1812.43,2025-03-19,Settled
TXN105511,2166.26,2025-02-13,Settled
TXN105512,2190.61,2025-06-19,Settled
TXN105513,449.47,2025-01-28,Failed
TXN105514,3882.15,2025-03-20,Settled
TXN105515,1302.85,2025-02-19,Settled
TXN105516,3533.15,2025-04-04,Settled
TXN105517,2401.69,2025-06-04,Settled
TXN105518,3078.31,2025-01-03,Settled
TXN105519,317.16,2025-03-15,Settled
TXN105520,4455.33,2025-03-22,Settled
TXN105521,1257.09,2025-04-18,Settled
TXN105522,3366.97,2025-01-17,"In Progress"
TXN105523,4000.19,2025-06-22,Settled
TXN105524,2723.19,2025-02-05,Settled
TXN105525,1719.80,2025-06-07,Settled
TXN105526,4890.62,2025-04-06,Settled
TXN105527,1428.28,2025-01-24,Settled
TXN105528,4745.88,2025-01-02,"In Progress"
TXN105529,823.31,2025-04-12,"In Progress"
TXN105530,1976.65,2025-06-25,"In Progress"
TXN105531,735.55,2025-05-15,Settled
TXN105532,61.09,2025-04-26,Settled
TXN105533,1338.28,2025-03-17,Settled
TXN105534,481.69,2025-03-04,Settled
TXN105535,4932.41,2025-02-23,Settled
TXN105536,3820.18,2025-02-22,Settled
TXN105537,68.34,2025-04-25,Settled
TXN105538,1157.05,2025-03-07,"In Progress"
TXN105539,3367.11,2025-06-15,Settled
TXN105540,2022.83,2025-06-07,Settled
TXN105541,4167.62,2025-01-04,Settled
TXN105542,2549.06,2025-01-20,Settled
TXN105543,3285.57,2025-02-27,"In Progress"
TXN105544,3005.34,2025-06-14,Failed
TXN105545,3208.94,2025-04-04,Settled
TXN105546,1188.99,2025-04-09,Failed
TXN105547,1897.78,2025-03-15,Settled
TXN105548,300.61,2025-01-13,Settled
TXN105549,2958.80,2025-01-04,Settled
TXN105550,2323.33,2025-01-22,Settled
TXN105551,3815.54,2025-04-17,Settled
TXN105552,1071.59,2025-03-16,Settled
TXN105553,2212.22,2025-02-06,Settled
TXN105554,944.69,2025-05-07,Settled
TXN105555,3089.20,2025-05-06,Settled
TXN105556,4247.75,2025-05-22,Settled
TXN105557,3838.94,2025-05-18,Settled
TXN105558,4723.78,2025-06-01,Settled
TXN105559,4860.04,2025-01-31,"In Progress"
TXN105560,3871.57,2025-05-02,Settled
TXN105561,1469.69,2025-01-29,Settled
TXN105562,1135.34,2025-04-21,Settled
TXN105563,2265.37,2025-05-10,Settled
TXN105564,4969.72,2025-01-25,Settled
TXN105565,2092.71,2025-05-30,"In Progress"
TXN105566,985.41,2025-05-09,Failed
TXN105567,4724.50,2025-01-08,Settled
TXN105568,1960.29,2025-04-26,"In Progress"
TXN105569,3469.95,2025-06-18,"In Progress"
TXN105570,3951.36,2025-03-07,Settled
TXN105571,4223.62,2025-05-17,Settled
TXN105572,4115.34,2025-01-28,Settled
TXN105573,4189.42,2025-05-15,Settled
TXN105574,3354.88,2025-04-20,Settled
TXN105575,2048.96,2025-04-15,Settled
TXN105576,3353.07,2025-02-01,Settled
TXN105577,4191.83,2025-01-01,Settled
TXN105578,1785.68,2025-05-31,Settled
TXN105579,1517.71,2025-01-11,Settled
TXN105580,1723.15,2025-02-24,Settled
TXN105581,2778.85,2025-01-24,Settled
TXN105582,309.60,2025-02-26,Settled
TXN105583,3905.91,2025-03-10,Settled
TXN105584,737.32,2025-04-09,Failed
TXN105585,707.55,2025-03-03,Settled
TXN105586,1028.41,2025-03-26,Settled
TXN105587,2905.79,2025-04-04,Settled
TXN105588,1463.56,2025-03-27,Settled
TXN105589,1872.05,2025-03-15,Settled
TXN105590,4661.66,2025-02-27,Settled
TXN105591,4243.65,2025-04-10,Settled
TXN105592,4268.34,2025-05-20,Settled
TXN105593,2909.33,2025-04-19,Settled
TXN105594,4339.01,2025-01-05,Settled
TXN105595,3903.90,2025-01-05,Settled
TXN105596,4768.52,2025-02-13,Settled
TXN105597,368.62,2025-05-13,Settled
TXN105598,192.20,2025-03-08,Settled
TXN105599,916.40,2025-03-18,Settled
TXN105600,4648.97,2025-05-27,Settled
TXN105601,3047.55,2025-01-02,"In Progress"
TXN105602,2159.26,2025-01-02,Settled
TXN105603,2587.92,2025-04-20,Settled
TXN105604,4156.54,2025-02-03,Settled
TXN105605,4649.09,2025-04-10,Settled
TXN105606,3662.01,2025-03-20,Settled
TXN105607,3811.25,2025-05-03,Settled
TXN105608,1635.87,2025-01-05,Settled
TXN105609,2361.82,2025-03-03,Settled
TXN105610,4431.79,2025-04-07,Settled
TXN105611,3940.37,2025-05-18,Settled
TXN105612,3437.14,2025-04-02,Settled
TXN105613,372.97,2025-05-10,Settled
TXN105614,245.56,2025-02-19,Settled
TXN105615,695.53,2025-04-12,Settled
TXN105616,2927.89,2025-04-25,Settled
TXN105617,2705.11,2025-04-22,Settled
TXN105618,4716.32,2025-05-14,Settled
TXN105619,3489.06,2025-02-01,Settled
TXN105620,1505.16,2025-01-04,Failed
TXN105621,849.41,2025-05-31,Settled
TXN105622,4255.19,2025-01-05,Settled
TXN105623,2325.14,2025-01-10,Settled
TXN105624,3284.67,2025-05-22,Settled
TXN105625,2847.46,2025-06-18,Settled
TXN105626,581.91,2025-02-23,Settled
TXN105627,332.44,2025-02-15,Settled
TXN105628,1916.24,2025-03-15,Settled
TXN105629,1839.67,2025-02-22,Settled
TXN105630,3385.30,2025-06-11,Settled
TXN105631,3179.39,2025-02-04,Settled
TXN105632,4846.26,2025-03-29,Settled
TXN105633,4297.59,2025-05-06,Settled
TXN105634,2508.08,2025-06-05,Settled
TXN105635,2525.13,2025-05-28,Settled
TXN105636,3386.94,2025-02-25,Settled
TXN105637,614.75,2025-02-25,Settled
TXN105638,4999.46,2025-03-10,Settled
TXN105639,2618.10,2025-06-12,Settled
TXN105640,4554.03,2025-05-16,Settled
TXN105641,4838.41,2025-04-24,Settled
TXN105642,2929.13,2025-02-02,Settled
TXN105643,561.58,2025-06-07,Settled
TXN105644,2888.06,2025-06-10,Settled
TXN105645,3008.33,2025-03-03,Settled
TXN105646,3956.51,2025-05-31,Settled
TXN105647,288.73,2025-04-01,Settled
TXN105648,2358.26,2025-04-09,Settled
TXN105649,4617.71,2025-02-25,Settled
TXN105650,4956.93,2025-06-20,"In Progress"
TXN105651,997.34,2025-05-19,Settled
TXN105652,4359.47,2025-01-20,Settled
TXN105653,794.56,2025-02-02,Failed
TXN105654,4213.81,2025-01-08,Failed
TXN105655,1422.52,2025-04-18,Settled
TXN105656,4800.15,2025-03-02,Failed
TXN105657,3492.71,2025-03-29,Settled
TXN105658,2025.60,2025-05-30,Settled
TXN105659,1440.82,2025-04-15,Settled
TXN105660,1214.43,2025-04-25,Failed
TXN105661,3419.92,2025-03-27,Failed
TXN105662,4484.17,2025-02-17,Settled
TXN105663,3786.96,2025-05-29,Failed
TXN105664,4182.22,2025-01-21,Settled
TXN105665,3917.85,2025-03-02,Settled
TXN105666,4896.78,2025-04-30,Settled
TXN105667,3801.13,2025-02-28,Settled
TXN105668,1090.63,2025-01-06,Settled
TXN105669,3968.41,2025-01-25,Settled
TXN105670,1644.24,2025-06-09,Settled
TXN105671,4979.21,2025-04-29,Settled
TXN105672,1914.53,2025-03-02,Settled
TXN105673,1499.33,2025-06-12,Settled
TXN105674,1234.12,2025-03-03,"In Progress"
TXN105675,3309.65,2025-04-28,Failed
TXN105676,590.64,2025-03-14,Settled
TXN105677,4770.12,2025-01-25,Settled
TXN105678,1506.85,2025-03-30,Settled
TXN105679,1512.23,2025-04-12,Settled
TXN105680,278.03,2025-06-26,Settled
TXN105681,1267.79,2025-05-16,Settled
TXN105682,2123.95,2025-04-13,Settled
TXN105683,1879.55,2025-06-20,Settled
TXN105684,1401.45,2025-02-08,Settled
TXN105685,251.68,2025-06-11,Settled
TXN105686,1537.88,2025-01-29,Settled
TXN105687,3902.74,2025-02-12,Settled
TXN105688,2222.02,2025-06-23,Settled
TXN105689,1489.34,2025-02-15,Settled
TXN105690,1558.72,2025-03-07,Settled
TXN105691,2794.47,2025-03-04,Settled
TXN105692,1546.35,2025-01-31,Settled
TXN105693,3172.45,2025-04-19,Settled
TXN105694,4947.80,2025-06-21,Failed
TXN105695,253.82,2025-01-27,Settled
TXN105696,885.25,2025-01-21,Settled
TXN105697,936.58,2025-02-13,Settled
TXN105698,2263.00,2025-02-10,Settled
TXN105699,255.02,2025-02-15,"In Progress"
TXN105700,2413.73,2025-06-26,Settled
TXN105701,4648.18,2025-05-17,Settled
TXN105702,107.24,2025-06-15,Settled
TXN105703,1856.45,2025-04-05,Settled
TXN105704,3816.42,2025-03-28,Settled
TXN105705,814.75,2025-03-17,Settled
TXN105706,433.92,2025-05-10,Settled
TXN105707,3172.35,2025-04-03,Settled
TXN105708,99.26,2025-04-29,Settled
TXN105709,4018.76,2025-05-27,Settled
TXN105710,380.92,2025-05-22,Settled
TXN105711,2645.55,2025-03-05,"In Progress"
TXN105712,3713.63,2025-02-23,Settled
TXN105713,1247.95,2025-05-31,Settled
TXN105714,562.52,2025-01-05,Settled
TXN105715,919.33,2025-01-28,Settled
TXN105716,4280.68,2025-06-28,Settled
TXN105719,3594.80,2025-03-25,Settled
TXN105720,3557.66,2025-04-30,Settled
TXN105721,4988.74,2025-01-10,"In Progress"
TXN105722,1988.20,2025-05-19,Settled
TXN105723,4331.02,2025-03-17,Settled
TXN105724,2259.89,2025-06-01,Settled
TXN105725,4493.91,2025-03-10,Settled
TXN105726,503.42,2025-06-22,Settled
TXN105727,917.80,2025-03-28,Settled
TXN105728,4257.27,2025-03-28,Settled
TXN105729,4105.54,2025-01-08,Settled
TXN105730,1544.00,2025-06-11,Settled
TXN105731,3004.15,2025-06-11,Settled
TXN105732,1944.36,2025-04-12,Settled
TXN105733,101.07,2025-02-19,Settled
TXN105734,179.22,2025-06-23,Settled
TXN105735,318.57,2025-05-10,Settled
TXN105736,2990.66,2025-06-19,Settled
TXN105737,1432.18,2025-03-02,Settled
TXN105738,762.54,2025-05-10,Settled
TXN105739,4708.60,2025-05-01,Settled
TXN105741,3386.21,2025-01-31,Settled
TXN105742,4476.09,2025-06-24,"In Progress"
TXN105743,860.96,2025-04-10,Settled
TXN105744,1112.91,2025-03-02,Failed
TXN105745,2897.94,2025-05-16,Settled
TXN105746,2566.82,2025-06-29,Settled
TXN105747,2677.79,2025-03-13,Settled
TXN105748,2795.66,2025-04-08,Settled
TXN105749,4752.02,2025-05-29,Settled
TXN105750,316.50,2025-04-30,Settled
TXN105751,3814.22,2025-06-20,Settled
TXN105752,1200.91,2025-01-15,Failed
TXN105753,1899.70,2025-05-08,Settled
TXN105754,491.99,2025-04-26,Settled
TXN105755,2255.85,2025-03-10,Settled
TXN105756,4030.89,2025-01-13,Settled
TXN105757,538.76,2025-05-24,Settled
TXN105758,1414.24,2025-04-29,Settled
TXN105760,564.30,2025-02-07,Settled
TXN105761,3823.47,2025-05-11,Settled
TXN105762,3945.39,2025-03-06,Settled
TXN105764,2940.29,2025-04-14,Settled
TXN105765,2560.83,2025-02-16,Settled
TXN105766,1349.63,2025-02-08,Settled
TXN105767,3293.03,2025-02-20,Settled
TXN105768,2250.59,2025-02-19,Settled
TXN105769,4855.34,2025-05-09,Settled
TXN105770,4830.80,2025-06-01,Settled
TXN105771,4530.77,2025-05-21,Settled
TXN105772,1832.44,2025-06-07,Settled
TXN105773,1871.46,2025-03-27,Settled
TXN105774,4270.73,2025-06-29,Settled
TXN105775,3659.22,2025-05-09,Settled
TXN105776,3536.59,2025-01-29,Settled
TXN105777,1434.07,2025-03-31,Settled
TXN105778,4175.08,2025-03-13,Settled
TXN105779,2918.13,2025-05-06,Settled
TXN105780,2261.98,2025-06-11,"In Progress"
TXN105781,4333.84,2025-03-07,Settled
TXN105782,2001.34,2025-05-26,Settled
TXN105783,3286.93,2025-03-03,Settled
TXN105784,2356.23,2025-01-19,Settled
TXN105786,250.71,2025-02-21,Settled
TXN105787,2332.52,2025-02-15,"In Progress"
TXN105789,2488.96,2025-03-07,Settled
TXN105791,1590.06,2025-01-08,Settled
TXN105792,4426.18,2025-05-18,Settled
TXN105793,2047.14,2025-03-29,Settled
TXN105794,3487.91,2025-06-01,Settled
TXN105795,479.28,2025-06-04,Settled
TXN105796,1040.76,2025-05-28,Settled
TXN105797,3817.77,2025-03-24,Settled
TXN105798,111.03,2025-01-19,Settled
TXN105799,4844.21,2025-02-28,Settled
TXN105800,993.61,2025-01-19,Failed
TXN105801,4511.45,2025-01-03,Settled
TXN105802,2603.93,2025-02-27,Settled
TXN105803,2844.65,2025-03-06,Failed
TXN105804,466.45,2025-06-14,Settled
TXN105805,1857.83,2025-05-06,Settled
TXN105806,823.28,2025-06-16,Settled
TXN105807,2653.36,2025-02-06,Settled
TXN105808,2776.12,2025-04-19,Settled
TXN105809,3562.85,2025-06-01,Settled
TXN105810,4397.48,2025-05-08,Settled
TXN105811,2367.49,2025-05-31,"In Progress"
TXN105812,1205.13,2025-01-26,Settled
TXN105813,1701.18,2025-03-21,Settled
TXN105814,4243.09,2025-05-09,Settled
TXN105815,772.02,2025-05-15,"In Progress"
TXN105816,3154.92,2025-05-21,Settled
TXN105817,114.78,2025-02-22,Failed
TXN105818,1266.06,2025-03-02,Settled
TXN105819,2977.47,2025-06-13,"In Progress"
TXN105820,2309.24,2025-01-21,Settled
TXN105821,2493.07,2025-01-20,Settled
TXN105822,3319.78,2025-05-28,Settled
TXN105823,1211.20,2025-05-09,Settled
TXN105824,1439.98,2025-04-19,Failed
TXN105825,3438.07,2025-06-21,Settled
TXN105826,2714.54,2025-03-04,Settled
TXN105827,122.20,2025-02-02,Settled
TXN105828,3368.12,2025-03-19,Settled
TXN105829,3119.46,2025-05-27,"In Progress"
TXN105830,439.11,2025-05-02,Settled
TXN105831,3746.12,2025-04-01,Settled
TXN105832,2634.40,2025-02-10,Settled
TXN105833,1063.50,2025-02-22,Settled
TXN105834,2818.81,2025-06-01,"In Progress"
TXN105835,2997.52,2025-03-16,Settled
TXN105836,4604.59,2025-02-24,Settled
TXN105837,3723.61,2025-03-17,Settled
TXN105838,1544.53,2025-02-22,Settled
TXN105840,4273.26,2025-04-08,Settled
TXN105841,4238.04,2025-06-15,Settled
TXN105842,917.78,2025-02-06,Settled
TXN105843,357.55,2025-01-03,Settled
TXN105844,3573.73,2025-06-24,Failed
TXN105845,3626.78,2025-01-06,Settled
TXN105846,926.86,2025-02-14,Settled
TXN105847,3357.65,2025-03-28,Settled
TXN105848,1430.67,2025-02-08,Settled
TXN105849,1340.05,2025-05-13,Settled
TXN105850,1656.36,2025-03-24,Settled
TXN105851,2625.96,2025-03-31,Failed
TXN105852,4032.05,2025-04-12,Failed
TXN105853,2518.29,2025-04-25,Settled
TXN105854,1525.31,2025-04-11,Settled
TXN105855,4425.67,2025-03-23,Settled
TXN105856,322.70,2025-05-17,Settled
TXN105857,3995.60,2025-02-01,Settled
TXN105858,3932.69,2025-01-23,Settled
TXN105859,1305.06,2025-06-16,Settled
TXN105860,1031.56,2025-03-21,Settled
TXN105861,4379.77,2025-03-07,Settled
TXN105862,2816.41,2025-05-15,Settled
TXN105863,277.76,2025-06-29,Settled
TXN105864,4459.62,2025-03-11,Failed
TXN105865,1777.58,2025-01-26,Settled
TXN105867,3234.28,2025-05-12,Settled
TXN105868,3323.49,2025-02-21,Settled
TXN105869,1798.91,2025-04-04,Settled
TXN105870,759.23,2025-04-03,Settled
TXN105871,2783.74,2025-06-15,Settled
TXN105872,3144.64,2025-04-23,Settled
TXN105873,4308.10,2025-06-24,Settled
TXN105874,2447.98,2025-05-07,Settled
TXN105875,3246.20,2025-05-02,Settled
TXN105876,319.32,2025-03-04,Settled
TXN105877,4477.89,2025-05-09,Settled
TXN105878,1669.72,2025-06-03,Settled
TXN105879,3179.49,2025-03-05,Settled
TXN105880,4584.46,2025-04-25,Settled
TXN105881,4062.10,2025-01-28,Settled
TXN105882,3206.63,2025-04-03,Settled
TXN105883,3532.86,2025-04-13,Failed
TXN105884,4608.48,2025-02-13,"In Progress"
TXN105885,4069.86,2025-02-14,"In Progress"
TXN105886,3068.80,2025-05-21,Settled
TXN105887,3310.58,2025-04-18,Settled
TXN105888,778.98,2025-05-10,Settled
TXN105889,2377.33,2025-05-17,Settled
TXN105890,1539.94,2025-03-07,Settled
TXN105891,2188.25,2025-01-24,Settled
TXN105892,3328.12,2025-03-10,Settled
TXN105893,788.30,2025-06-09,Settled
TXN105894,136.01,2025-04-04,Settled
TXN105895,2014.78,2025-01-17,Settled
TXN105896,1644.81,2025-04-08,Settled
TXN105897,2131.14,2025-02-22,Settled
TXN105898,4659.54,2025-04-11,Settled
TXN105899,3550.07,2025-04-28,Settled
TXN105901,937.43,2025-04-30,Failed
TXN105902,3111.47,2025-05-18,Settled
TXN105903,3305.00,2025-01-27,Settled
TXN105904,2443.93,2025-05-18,Settled
TXN105905,1103.17,2025-02-01,Settled
TXN105906,191.35,2025-01-05,Settled
TXN105907,1365.02,2025-05-18,Settled
TXN105909,3950.27,2025-01-10,Settled
TXN105910,4276.08,2025-02-15,Settled
TXN105911,2094.03,2025-02-28,Settled
TXN105912,3990.81,2025-02-21,Failed
TXN105913,4967.10,2025-01-08,Settled
TXN105914,3597.22,2025-05-23,Settled
TXN105915,3656.57,2025-03-12,Settled
TXN105916,4552.21,2025-03-16,Settled
TXN105917,1723.81,2025-02-01,Settled
TXN105918,105.47,2025-04-03,Settled
TXN105919,4935.54,2025-06-20,Settled
TXN105920,2504.08,2025-02-27,Settled
TXN105921,3939.10,2025-02-08,Settled
TXN105922,4071.83,2025-05-08,Settled
TXN105923,2017.71,2025-06-24,Settled
TXN105924,2729.30,2025-04-20,Settled
TXN105925,2722.58,2025-04-25,Settled
TXN105926,1140.07,2025-06-12,Settled
TXN105927,632.31,2025-04-22,Settled
TXN105928,2740.68,2025-06-27,Settled
TXN105929,644.71,2025-01-13,Settled
TXN105930,1763.14,2025-02-10,Settled
TXN105931,971.11,2025-03-18,Settled
TXN105932,3549.23,2025-06-18,Settled
TXN105933,4366.44,2025-01-09,Settled
TXN105934,2910.68,2025-02-08,Settled
TXN105935,2080.27,2025-04-04,Failed
TXN105936,4983.38,2025-04-23,"In Progress"
TXN105937,154.99,2025-05-31,Settled
TXN105938,1556.49,2025-01-25,Settled
TXN105939,1429.43,2025-06-04,Settled
TXN105940,1813.21,2025-01-08,Settled
TXN105941,1191.45,2025-02-08,Settled
TXN105942,1358.10,2025-06-10,Settled
TXN105943,1325.50,2025-01-23,"In Progress"
TXN105944,2553.43,2025-02-04,Settled
TXN105945,1985.72,2025-03-09,Settled
TXN105946,3214.44,2025-05-21,Settled
TXN105947,2596.29,2025-05-25,Settled
TXN105948,957.94,2025-02-09,Settled
TXN105949,4059.72,2025-04-28,Settled
TXN105950,2387.37,2025-03-17,Settled
TXN105951,808.50,2025-05-22,Settled
TXN105952,876.06,2025-02-07,Settled
TXN105953,3994.99,2025-04-06,Settled
TXN105955,2557.31,2025-03-06,"In Progress"
TXN105956,1565.10,2025-06-12,Settled
TXN105957,2329.58,2025-02-22,Settled
TXN105958,3200.59,2025-04-29,Settled
TXN105959,4402.45,2025-05-18,Settled
TXN105960,2801.55,2025-03-15,Settled
TXN105961,1419.84,2025-01-01,Settled
TXN105962,261.56,2025-03-29,Settled
TXN105963,918.50,2025-03-13,Settled
TXN105964,3268.38,2025-06-20,Settled
TXN105965,844.16,2025-04-12,Settled
TXN105966,2433.62,2025-01-18,Settled
TXN105967,3509.83,2025-05-03,Settled
TXN105968,1575.71,2025-02-09,Settled
TXN105969,3362.07,2025-03-03,Settled
TXN105970,2926.31,2025-01-15,Settled
TXN105971,2222.75,2025-03-01,Settled
TXN105972,4491.37,2025-06-11,Settled
TXN105973,3475.69,2025-06-12,Settled
TXN105974,1834.96,2025-02-28,Settled
TXN105975,4031.11,2025-05-10,Settled
TXN105976,3703.61,2025-05-31,Settled
TXN105977,3968.84,2025-05-29,Settled
TXN105978,3222.73,2025-01-05,"In Progress"
TXN105979,1927.88,2025-05-04,Settled
TXN105980,1775.46,2025-05-26,Settled
TXN105981,3288.05,2025-02-03,Settled
TXN105982,697.96,2025-04-10,Settled
TXN105983,4108.58,2025-04-20,Failed
TXN105984,1883.16,2025-01-27,Settled
TXN105985,3170.34,2025-05-05,Settled
TXN105986,2520.37,2025-02-20,Settled
TXN105987,2620.67,2025-06-05,Settled
TXN105988,3703.13,2025-03-20,"In Progress"
TXN105989,3152.02,2025-03-24,Settled
TXN105990,1289.03,2025-05-25,Settled
TXN105991,417.42,2025-05-09,Settled
TXN105992,4209.16,2025-01-27,Settled
TXN105994,864.26,2025-02-28,Settled
TXN105995,1581.91,2025-02-08,Settled
TXN105996,1447.59,2025-02-23,Settled
TXN105997,4690.37,2025-04-06,Settled
TXN105998,1063.65,2025-03-13,Settled
TXN105999,874.37,2025-03-14,Settled
TXN106000,950.10,2025-04-24,Settled
TXN106001,3662.85,2025-02-05,Settled
TXN106002,4445.70,2025-01-18,Settled
TXN106003,1997.17,2025-01-05,Settled
TXN106004,723.60,2025-06-23,Settled
TXN106005,2949.32,2025-04-29,Settled
TXN106006,1089.18,2025-03-19,Settled
TXN106007,367.55,2025-04-06,Settled
TXN106008,4436.85,2025-04-22,Settled
TXN106009,4360.66,2025-06-09,Settled
TXN106010,4880.76,2025-03-17,Settled
TXN106011,2396.32,2025-05-06,Settled
TXN106012,1505.31,2025-04-26,Settled
TXN106013,3860.43,2025-06-05,Settled
TXN106014,943.45,2025-05-02,Settled
TXN106015,1254.30,2025-05-25,Settled
TXN106016,1315.63,2025-02-23,Settled
TXN106017,4760.52,2025-05-22,Settled
