Transaction_ID,Settlement_Amount,Settlement_Date,Settlement_Status
TXN111429,4021.17,2025-03-09,Settled
TXN111430,4103.2,2025-04-27,Settled
TXN111431,3091.39,2025-06-05,Settled
TXN111432,1500.52,2025-03-10,Settled
TXN111433,2335.05,2025-04-26,In Progress
TXN111434,3526.17,2025-04-21,Settled
TXN111435,393.08,2025-03-14,Settled
TXN111436,1695.86,2025-06-25,Settled
TXN111437,4120.73,2025-05-25,Settled
TXN111438,2059.84,2025-04-20,Settled
TXN111439,3142.11,2025-01-03,Settled
TXN111440,526.86,2025-03-22,Settled
TXN111441,3896.38,2025-03-16,Settled
TXN111442,547.3,2025-03-15,Settled
TXN111443,4314.55,2025-04-17,Settled
TXN111444,577.68,2025-03-31,Settled
TXN111445,4459.92,2025-05-29,Settled
TXN111446,1850.66,2025-02-23,Settled
TXN111447,3141.43,2025-01-30,Settled
TXN111448,4240.43,2025-04-22,In Progress
TXN111449,100.7,2025-06-15,Settled
TXN111450,1365.18,2025-01-04,Settled
TXN111451,4546.27,2025-05-11,Settled
TXN111452,1971.47,2025-06-18,Settled
TXN111453,3546.56,2025-03-30,Settled
TXN111454,743.06,2025-03-09,Settled
TXN111455,3407.94,2025-01-17,In Progress
TXN111456,412.15,2025-05-11,Settled
TXN111457,3600.76,2025-01-17,Settled
TXN111458,1652.83,2025-02-16,Settled
TXN111459,2355.95,2025-01-04,Settled
TXN111460,872.99,2025-03-11,Settled
TXN111461,3157.85,2025-06-06,Settled
TXN111463,1947.71,2025-02-05,In Progress
TXN111464,3278.35,2025-04-26,In Progress
TXN111465,935.37,2025-02-18,Settled
TXN111466,4267.44,2025-02-01,Settled
TXN111467,3709.47,2025-04-23,Settled
TXN111468,2909.76,2025-06-24,Settled
TXN111469,685.25,2025-01-05,Settled
TXN111470,3451.19,2025-04-25,Settled
TXN111471,139.59,2025-05-30,Settled
TXN111472,4031.76,2025-01-24,Settled
TXN111473,1553.8,2025-02-14,Settled
TXN111474,630.2,2025-04-30,Settled
TXN111475,864.22,2025-03-02,Settled
TXN111476,4817.52,2025-02-22,In Progress
TXN111477,3880.46,2025-04-26,In Progress
TXN111478,1227.47,2025-03-08,Settled
TXN111479,4819.16,2025-01-22,Settled
TXN111480,743.58,2025-01-11,Settled
TXN111482,3300.86,2025-02-04,Settled
TXN111483,4116.31,2025-03-17,Settled
TXN111484,1939.41,2025-03-05,Settled
TXN111485,2039.09,2025-03-02,Settled
TXN111486,3141.61,2025-05-17,Settled
TXN111487,2021.12,2025-03-21,Settled
TXN111490,3222.68,2025-03-22,Settled
TXN111491,2147.38,2025-06-09,Settled
TXN111492,1549.01,2025-05-07,Settled
TXN111493,1637.59,2025-06-16,Settled
TXN111494,3718.09,2025-01-11,Settled
TXN111495,3659.35,2025-01-13,Settled
TXN111496,4103.65,2025-02-05,Settled
TXN111497,3822.79,2025-03-01,Settled
TXN111498,3848.05,2025-01-09,Settled
TXN111499,1296.28,2025-02-13,Settled
TXN111500,552.98,2025-05-14,Settled
TXN111501,3820.67,2025-03-24,Settled
TXN111502,538.16,2025-06-01,Settled
TXN111503,4911.45,2025-02-04,Settled
TXN111504,4381.69,2025-06-14,In Progress
TXN111505,2662.08,2025-06-23,Settled
TXN111506,1793.31,2025-06-19,Settled
TXN111507,2657.87,2025-01-30,Settled
TXN111508,3684.79,2025-03-27,Settled
TXN111509,3793.83,2025-04-22,Settled
TXN111510,414.65,2025-05-31,Settled
TXN111511,4034.03,2025-03-29,Settled
TXN111512,3225.41,2025-05-20,Settled
TXN111513,250.87,2025-03-24,Settled
TXN111514,1600.15,2025-03-21,In Progress
TXN111515,2577.67,2025-03-10,Settled
TXN111516,982.83,2025-04-13,Settled
TXN111517,818.44,2025-04-30,Settled
TXN111518,120.69,2025-03-12,Settled
TXN111519,4562.18,2025-06-01,Settled
TXN111520,327.73,2025-04-05,Settled
TXN111521,1852.75,2025-05-05,Settled
TXN111522,1068.57,2025-05-15,Settled
TXN111523,3718.11,2025-05-03,Settled
TXN111524,3550.56,2025-05-01,Failed
TXN111525,4040.8,2025-04-11,Settled
TXN111526,3103.2,2025-06-27,Settled
TXN111527,2978.68,2025-01-05,Settled
TXN111528,2065.2,2025-02-08,Settled
TXN111529,3199.98,2025-03-17,Settled
TXN111530,620.27,2025-06-29,Settled
TXN111531,3438.34,2025-05-09,Settled
TXN111532,564.29,2025-01-07,Settled
TXN111533,4315.61,2025-06-11,Settled
TXN111534,2553.13,2025-05-09,Settled
TXN111535,2675.27,2025-02-10,Settled
TXN111536,2945.05,2025-06-07,Settled
TXN111537,3891.46,2025-05-18,Settled
TXN111539,2166.56,2025-06-22,Settled
TXN111540,1477.25,2025-05-11,Settled
TXN111541,683.79,2025-01-15,Settled
TXN111542,992.2,2025-06-19,Settled
TXN111543,52.61,2025-05-04,Settled
TXN111544,4353.64,2025-01-03,Settled
TXN111545,3836.54,2025-03-10,Settled
TXN111546,1132.48,2025-01-03,Settled
TXN111547,61.83,2025-01-28,Settled
TXN111548,2485.98,2025-04-18,Settled
TXN111549,2092.24,2025-06-06,Settled
TXN111550,3891.23,2025-05-02,Settled
TXN111551,2044.33,2025-03-26,Settled
TXN111552,4327.36,2025-04-04,Settled
TXN111553,524.4,2025-01-31,Settled
TXN111554,1861.0,2025-01-31,Settled
TXN111555,4673.01,2025-06-23,Settled
TXN111556,108.06,2025-04-19,Failed
TXN111557,1984.41,2025-05-11,Settled
TXN111558,1335.53,2025-04-26,Settled
TXN111559,2682.71,2025-02-21,Settled
TXN111560,1429.9,2025-02-16,Settled
TXN111561,4356.04,2025-05-31,Settled
TXN111562,4688.83,2025-06-16,Settled
TXN111563,4253.21,2025-05-20,Settled
TXN111564,2022.91,2025-06-18,Settled
TXN111565,4950.17,2025-03-19,Failed
TXN111566,3688.43,2025-06-21,Settled
TXN111567,1810.26,2025-01-18,Settled
TXN111568,513.78,2025-04-29,Settled
TXN111569,3351.88,2025-03-06,Settled
TXN111570,3656.41,2025-03-03,Settled
TXN111571,656.17,2025-02-05,Settled
TXN111572,2771.19,2025-06-06,In Progress
TXN111573,4936.09,2025-03-30,Settled
TXN111574,1664.9,2025-03-25,Failed
TXN111575,1544.38,2025-06-29,Settled
TXN111576,4521.35,2025-06-07,Settled
TXN111577,631.21,2025-02-28,Settled
TXN111578,4670.96,2025-06-19,Settled
TXN111579,3908.46,2025-06-01,Settled
TXN111580,1984.66,2025-01-23,Settled
TXN111581,463.56,2025-02-08,Failed
TXN111582,144.91,2025-01-01,Settled
TXN111583,1910.36,2025-02-18,Settled
TXN111584,3541.5,2025-06-29,Settled
TXN111585,2463.27,2025-06-09,Settled
TXN111586,3706.33,2025-03-10,Failed
TXN111587,3369.33,2025-01-15,Settled
TXN111588,2885.89,2025-01-10,Settled
TXN111589,4839.12,2025-02-02,Settled
TXN111590,3655.5,2025-06-17,Settled
TXN111591,4577.34,2025-01-23,Settled
TXN111592,1248.69,2025-04-26,Settled
TXN111593,3582.52,2025-05-20,Settled
TXN111594,3009.12,2025-01-30,Settled
TXN111595,4625.27,2025-01-11,Settled
TXN111596,2576.74,2025-05-05,Settled
TXN111597,1434.22,2025-02-11,Settled
TXN111598,1954.95,2025-02-18,Settled
TXN111599,1133.21,2025-01-20,Settled
TXN111600,1138.87,2025-03-09,Settled
TXN111601,2378.59,2025-03-04,Settled
TXN111602,4468.22,2025-05-23,Settled
TXN111603,999.75,2025-05-25,Settled
TXN111604,1474.96,2025-01-20,Settled
TXN111605,4272.29,2025-03-17,Settled
TXN111606,1729.32,2025-01-07,Settled
TXN111608,1381.16,2025-02-08,Settled
TXN111609,2238.61,2025-02-06,Settled
TXN111610,523.27,2025-04-28,Settled
TXN111611,4961.27,2025-06-24,Settled
TXN111612,4456.2,2025-04-12,Settled
TXN111613,4096.93,2025-02-22,Settled
TXN111614,828.85,2025-03-22,Settled
TXN111615,4848.32,2025-05-11,Settled
TXN111616,4649.3,2025-01-09,Settled
TXN111617,2206.57,2025-06-03,Settled
TXN111618,3424.1,2025-02-16,Settled
TXN111619,4962.67,2025-05-22,Settled
TXN111620,2078.24,2025-02-19,Settled
TXN111621,609.58,2025-03-18,In Progress
TXN111622,4345.51,2025-02-06,Settled
TXN111623,2408.6,2025-01-29,Settled
TXN111624,4935.5,2025-06-10,Settled
TXN111625,2776.92,2025-01-21,Settled
TXN111626,195.91,2025-04-22,Settled
TXN111627,2484.05,2025-02-19,Settled
TXN111628,3604.41,2025-06-23,Settled
TXN111629,178.85,2025-06-17,Settled
TXN111630,2096.57,2025-06-16,Settled
TXN111631,784.62,2025-06-01,Settled
TXN111632,3233.33,2025-02-19,Settled
TXN111633,4788.86,2025-04-19,Settled
TXN111634,3141.7,2025-05-04,Settled
TXN111635,3489.64,2025-04-23,Settled
TXN111636,2012.99,2025-02-16,Settled
TXN111637,2837.55,2025-04-14,Settled
TXN111638,2742.1,2025-06-24,Settled
TXN111639,3810.05,2025-05-28,Failed
TXN111640,4291.71,2025-06-27,Settled
TXN111641,3331.29,2025-05-25,Settled
TXN111642,4900.05,2025-01-13,Settled
TXN111643,4150.03,2025-04-04,Settled
TXN111644,667.0,2025-01-01,Settled
TXN111645,2562.0,2025-01-08,Settled
TXN111646,4521.02,2025-05-26,Settled
TXN111647,4722.48,2025-05-09,Settled
TXN111648,1932.02,2025-05-28,Settled
TXN111649,3642.24,2025-04-11,Settled
TXN111650,2082.2,2025-06-16,Settled
TXN111651,662.12,2025-05-13,Settled
TXN111652,4428.83,2025-01-26,Settled
TXN111653,4663.17,2025-03-02,Settled
TXN111654,2548.52,2025-03-27,Failed
TXN111655,140.62,2025-05-14,Settled
TXN111656,4089.38,2025-03-13,Settled
TXN111657,2410.95,2025-06-25,Settled
TXN111658,414.39,2025-04-25,Settled
TXN111659,987.49,2025-01-07,Settled
TXN111660,802.99,2025-01-26,Settled
TXN111661,3447.08,2025-02-10,Settled
TXN111662,1532.08,2025-06-21,Settled
TXN111663,682.07,2025-01-18,Settled
TXN111664,4592.36,2025-05-05,Settled
TXN111665,4784.83,2025-04-08,Settled
TXN111666,735.95,2025-01-24,Settled
TXN111667,1189.67,2025-05-09,In Progress
TXN111668,2981.0,2025-01-05,Settled
TXN111669,795.01,2025-02-02,Settled
TXN111670,835.03,2025-04-30,Settled
TXN111671,1716.05,2025-06-26,Settled
TXN111672,4748.39,2025-03-21,Settled
TXN111673,4814.09,2025-02-02,Settled
TXN111674,4216.85,2025-05-07,Failed
TXN111675,3493.78,2025-05-31,Settled
TXN111676,3617.33,2025-05-14,Settled
TXN111677,2374.39,2025-03-08,Settled
TXN111678,2674.27,2025-01-19,Settled
TXN111679,3190.54,2025-01-30,Settled
TXN111680,3669.87,2025-06-17,Settled
TXN111681,529.39,2025-06-23,Settled
TXN111682,1163.19,2025-05-08,Settled
TXN111683,4816.57,2025-02-11,Settled
TXN111684,1708.95,2025-01-17,Settled
TXN111685,1378.95,2025-06-15,Settled
TXN111686,2138.46,2025-06-02,Settled
TXN111687,1490.06,2025-06-23,Settled
TXN111688,501.34,2025-04-20,Failed
TXN111689,1079.41,2025-06-21,Settled
TXN111690,3218.79,2025-03-06,Settled
TXN111691,1154.75,2025-05-24,Settled
TXN111692,3255.95,2025-03-17,Settled
TXN111693,545.4,2025-03-16,In Progress
TXN111694,257.29,2025-05-11,Settled
TXN111696,3812.13,2025-04-03,Settled
TXN111697,3346.84,2025-04-05,Settled
TXN111698,202.95,2025-03-09,Settled
TXN111699,1234.8,2025-02-01,Settled
TXN111700,4070.96,2025-04-21,Settled
TXN111701,766.1,2025-05-11,Settled
TXN111702,4073.62,2025-06-22,Settled
TXN111703,2941.96,2025-06-27,Failed
TXN111704,3714.82,2025-01-18,Settled
TXN111705,3240.31,2025-06-15,Settled
TXN111706,2114.1,2025-05-02,Settled
TXN111707,1495.29,2025-03-27,Settled
TXN111708,3380.01,2025-04-22,Settled
TXN111709,4044.22,2025-04-20,Settled
TXN111710,271.43,2025-03-04,Settled
TXN111712,1786.11,2025-03-26,Settled
TXN111713,2819.38,2025-05-17,Settled
TXN111714,613.93,2025-01-22,Settled
TXN111715,4670.43,2025-04-16,In Progress
TXN111716,2765.13,2025-03-03,Failed
TXN111717,4622.58,2025-04-29,Settled
TXN111718,4093.86,2025-03-18,Settled
TXN111719,998.61,2025-05-28,Settled
TXN111720,705.08,2025-05-13,Settled
TXN111721,4313.19,2025-05-11,Settled
TXN111722,2703.7,2025-04-27,Settled
TXN111723,147.73,2025-05-28,Settled
TXN111724,4674.42,2025-03-20,Settled
TXN111725,2356.4199999999996,2025-01-05,In Progress
TXN111726,1539.63,2025-04-30,Settled
TXN111727,2607.16,2025-02-20,Settled
TXN111728,4123.45,2025-04-20,Settled
TXN111730,1826.72,2025-02-12,Settled
TXN111731,1628.39,2025-03-12,Settled
TXN111732,4206.27,2025-04-02,Settled
TXN111733,3903.41,2025-03-13,Settled
TXN111734,2030.51,2025-01-21,Settled
TXN111735,3339.22,2025-02-04,Settled
TXN111737,2878.0,2025-06-19,Settled
TXN111738,4956.52,2025-04-01,Settled
TXN111739,2701.09,2025-06-27,Settled
TXN111740,4943.44,2025-05-28,Settled
TXN111741,3748.64,2025-02-08,Settled
TXN111742,647.58,2025-06-23,Settled
TXN111743,3990.03,2025-01-19,Settled
TXN111744,848.36,2025-01-03,Settled
TXN111745,2685.03,2025-02-17,Settled
TXN111746,3085.56,2025-01-03,Failed
TXN111747,4466.54,2025-02-27,Settled
TXN111748,1091.6,2025-02-06,In Progress
TXN111749,4356.69,2025-02-07,Settled
TXN111750,4675.74,2025-04-10,Settled
TXN111751,492.96,2025-01-17,Settled
TXN111752,4432.16,2025-04-21,Settled
TXN111753,1332.94,2025-01-18,Settled
TXN111754,450.95,2025-03-26,Settled
TXN111755,4794.94,2025-01-25,Settled
TXN111756,1991.41,2025-04-20,Settled
TXN111757,3133.77,2025-02-02,In Progress
TXN111758,2786.72,2025-06-08,Settled
TXN111759,1105.25,2025-01-08,Settled
TXN111760,3364.35,2025-04-17,Settled
TXN111761,278.27,2025-06-25,Settled
TXN111762,1055.32,2025-01-20,Settled
TXN111763,4726.09,2025-06-21,Settled
TXN111764,4769.86,2025-06-20,In Progress
TXN111765,2439.14,2025-02-28,Settled
TXN111766,886.91,2025-01-26,Failed
TXN111767,2137.02,2025-04-22,Settled
TXN111768,4391.5,2025-03-30,Settled
TXN111769,397.86,2025-01-29,Settled
TXN111770,682.95,2025-06-01,Settled
TXN111771,4483.48,2025-05-19,Settled
TXN111772,2106.15,2025-03-12,Settled
TXN111773,463.12,2025-01-06,Settled
TXN111774,739.08,2025-06-26,Settled
TXN111775,4418.12,2025-01-24,Settled
TXN111776,2476.01,2025-04-24,Settled
TXN111777,856.82,2025-04-13,Settled
TXN111778,4475.6,2025-05-18,Failed
TXN111779,4234.13,2025-04-20,In Progress
TXN111780,163.97,2025-01-29,Settled
TXN111781,2925.9,2025-04-15,Settled
TXN111782,1259.47,2025-06-28,Settled
TXN111783,2689.02,2025-04-20,Settled
TXN111784,1432.38,2025-04-10,Failed
TXN111785,1613.59,2025-03-18,Settled
TXN111786,3029.17,2025-03-30,Settled
TXN111787,2717.35,2025-05-19,Settled
TXN111788,2006.2,2025-03-09,Settled
TXN111789,582.46,2025-04-07,Settled
TXN111790,4848.65,2025-05-24,Settled
TXN111791,914.3,2025-02-08,Settled
TXN111792,3183.93,2025-04-15,Settled
TXN111793,459.59,2025-06-10,Settled
TXN111794,3457.15,2025-03-21,Settled
TXN111795,519.46,2025-02-21,Settled
TXN111796,1186.07,2025-01-14,Settled
TXN111798,1450.53,2025-01-15,Settled
TXN111799,2687.61,2025-02-12,Settled
TXN111800,666.3,2025-04-10,Settled
TXN111801,1051.88,2025-04-14,Settled
TXN111802,3682.19,2025-05-03,Settled
TXN111804,603.41,2025-05-30,Settled
TXN111805,1114.03,2025-02-20,Settled
TXN111806,149.94,2025-04-27,Settled
TXN111807,522.12,2025-01-02,Settled
TXN111808,1442.89,2025-01-09,Failed
TXN111809,548.48,2025-01-28,Settled
TXN111810,4337.29,2025-06-23,Settled
TXN111811,377.07,2025-02-12,Failed
TXN111812,4311.87,2025-03-14,Settled
TXN111813,4123.16,2025-02-09,Settled
TXN111814,548.77,2025-06-11,Settled
TXN111815,174.7,2025-03-06,Settled
TXN111816,297.46,2025-06-20,Settled
TXN111817,2972.37,2025-01-27,Settled
TXN111818,3368.25,2025-03-15,Settled
TXN111819,3122.23,2025-04-19,Settled
TXN111820,2730.31,2025-05-04,Settled
TXN111821,914.69,2025-05-25,Settled
TXN111822,4212.72,2025-03-08,Settled
TXN111823,1671.4,2025-03-01,Settled
TXN111824,4931.58,2025-03-23,Settled
TXN111825,1955.05,2025-01-16,Settled
TXN111826,1351.87,2025-03-23,Settled
TXN111827,4476.54,2025-04-22,Settled
TXN111828,2858.7,2025-03-18,Settled
TXN111829,3623.16,2025-06-21,Settled
TXN111831,4448.95,2025-04-01,Settled
TXN111832,4592.74,2025-03-05,Settled
TXN111833,2212.01,2025-01-30,Settled
TXN111834,1241.58,2025-06-09,Settled
TXN111835,3255.97,2025-04-08,Settled
TXN111836,4775.19,2025-05-20,Settled
TXN111837,3131.11,2025-06-01,Settled
TXN111838,4773.4,2025-02-02,Settled
TXN111839,1751.85,2025-04-16,Settled
TXN111840,4579.64,2025-03-07,Settled
TXN111841,607.21,2025-06-13,Settled
TXN111844,3282.9,2025-04-24,Settled
TXN111845,1505.99,2025-02-22,Settled
TXN111846,4624.98,2025-05-14,Settled
TXN111847,4522.31,2025-06-18,Settled
TXN111848,4006.72,2025-04-06,Settled
TXN111849,616.09,2025-06-11,Settled
TXN111850,437.54,2025-06-03,Failed
TXN111851,2515.75,2025-04-07,Settled
TXN111852,3838.45,2025-01-14,Settled
TXN111853,660.02,2025-06-14,Failed
TXN111854,3225.12,2025-01-15,Settled
TXN111855,2662.88,2025-03-22,Settled
TXN111856,3643.65,2025-05-03,Settled
TXN111857,2205.11,2025-04-02,Settled
TXN111858,3481.82,2025-02-27,Settled
TXN111859,840.06,2025-05-27,Settled
TXN111860,1112.24,2025-01-19,Failed
TXN111861,4521.5,2025-01-04,Settled
TXN111862,1680.41,2025-04-20,Settled
TXN111863,4928.25,2025-06-20,Settled
TXN111864,278.71,2025-01-07,Settled
TXN111865,2504.59,2025-05-01,Settled
TXN111866,1658.69,2025-05-21,Settled
TXN111867,4980.03,2025-03-15,Settled
TXN111868,4950.67,2025-03-21,Settled
TXN111869,1214.45,2025-03-20,Settled
TXN111870,1372.92,2025-06-16,In Progress
TXN111871,3760.88,2025-06-07,Failed
TXN111872,4453.89,2025-04-15,In Progress
TXN111873,3335.3,2025-02-02,Settled
TXN111874,4330.31,2025-03-07,Settled
TXN111875,363.3,2025-05-27,Settled
TXN111876,3220.62,2025-02-11,Settled
TXN111877,3515.85,2025-01-27,In Progress
TXN111878,992.08,2025-01-07,Settled
TXN111879,3900.95,2025-02-09,Settled
TXN111880,4724.11,2025-03-09,Settled
TXN111881,4494.93,2025-05-24,Settled
TXN111882,1262.59,2025-06-04,Failed
TXN111883,1653.76,2025-03-12,Settled
TXN111884,2523.08,2025-02-18,Failed
TXN111885,833.89,2025-01-18,Settled
TXN111886,4772.07,2025-03-06,Settled
TXN111887,849.9,2025-05-08,Settled
TXN111888,3862.0299999999997,2025-02-13,Settled
TXN111889,1740.07,2025-01-11,Settled
TXN111890,2889.92,2025-05-31,Settled
TXN111891,283.51,2025-02-28,Settled
TXN111892,1064.81,2025-01-07,Settled
TXN111893,2249.74,2025-06-20,Settled
TXN111894,3447.87,2025-03-03,Settled
TXN111895,3898.93,2025-06-13,Settled
TXN111896,199.2,2025-02-28,Settled
TXN111897,804.83,2025-06-25,Settled
TXN111898,3662.47,2025-04-24,Settled
TXN111899,4074.62,2025-02-22,Settled
TXN111900,1221.03,2025-02-18,In Progress
TXN111901,1186.78,2025-06-21,In Progress
TXN111902,485.75,2025-05-09,Settled
TXN111903,793.96,2025-02-21,In Progress
TXN111904,89.68,2025-05-30,Settled
TXN111905,2969.66,2025-04-05,Settled
TXN111906,4524.26,2025-03-19,Settled
TXN111907,790.4,2025-06-22,Settled
TXN111908,3769.65,2025-04-29,Settled
TXN111909,2889.61,2025-06-10,Settled
TXN111910,4702.61,2025-06-18,Failed
TXN111911,4000.71,2025-01-15,Settled
TXN111912,4271.01,2025-03-17,Settled
TXN111913,3213.75,2025-01-08,Settled
TXN111914,4066.11,2025-02-10,Settled
TXN111915,1786.8,2025-04-12,In Progress
TXN111916,1084.64,2025-03-23,Settled
TXN111917,4566.97,2025-01-13,Settled
TXN111918,3684.96,2025-04-01,Settled
TXN111919,498.98,2025-06-05,Settled
TXN111920,4341.2,2025-05-11,Settled
TXN111921,1777.07,2025-06-21,Settled
TXN111922,1526.48,2025-04-04,Settled
TXN111923,3135.4,2025-06-04,Settled
TXN111924,2864.56,2025-01-15,In Progress
TXN111925,2714.37,2025-06-29,Failed
TXN111926,1311.64,2025-05-05,Settled
TXN111927,4800.88,2025-04-24,Settled
TXN111928,4753.1,2025-02-25,Settled
TXN111929,70.6,2025-05-15,Settled
TXN111930,1722.25,2025-03-22,Settled
TXN111931,275.47,2025-04-13,Settled
TXN111932,4258.73,2025-01-30,Settled
TXN111933,4438.27,2025-06-11,Settled
TXN111934,2615.58,2025-05-02,Settled
TXN111935,4206.41,2025-02-12,Settled
TXN111936,3531.63,2025-02-15,Settled
TXN111937,2522.89,2025-04-21,Settled
TXN111938,1850.87,2025-01-04,Failed
TXN111939,1367.81,2025-05-02,Settled
TXN111940,1334.17,2025-03-29,In Progress
TXN111941,2832.22,2025-06-23,Settled
TXN111942,875.7,2025-06-06,Settled
TXN111943,915.22,2025-05-26,In Progress
TXN111944,101.45,2025-06-22,Settled
TXN111945,3085.97,2025-04-11,Settled
TXN111946,4972.0,2025-02-28,Settled
TXN111947,4451.64,2025-06-16,Settled
TXN111948,3543.16,2025-05-25,Settled
TXN111949,3938.35,2025-02-08,Settled
TXN111950,2113.42,2025-02-22,In Progress
TXN111951,1525.49,2025-05-11,Settled
TXN111952,1874.71,2025-04-24,Settled
TXN111954,3187.29,2025-06-03,Settled
TXN111955,915.58,2025-03-20,Settled
TXN111956,3844.63,2025-06-13,Settled
TXN111957,990.38,2025-01-12,Settled
TXN111958,1179.21,2025-06-05,Settled
TXN111959,4788.66,2025-03-23,Failed
TXN111960,571.71,2025-05-11,Settled
TXN111961,2519.27,2025-06-03,In Progress
TXN111962,360.3,2025-06-04,Settled
TXN111963,497.44,2025-04-23,Settled
TXN111964,3185.83,2025-05-24,Settled
TXN111965,3172.1,2025-02-26,Settled
TXN111966,1005.95,2025-06-23,Settled
TXN111967,4368.81,2025-03-25,Settled
TXN111968,3525.83,2025-04-01,Settled
TXN111969,1538.02,2025-05-27,Settled
TXN111970,1279.51,2025-01-04,Settled
TXN111971,3783.71,2025-02-08,Settled
TXN111972,3681.44,2025-02-18,Settled
TXN111973,786.72,2025-04-25,Settled
TXN111974,1778.48,2025-02-02,Settled
TXN111975,1122.55,2025-03-02,Settled
TXN111976,1506.01,2025-03-07,Settled
TXN111977,1473.44,2025-06-24,Settled
TXN111978,4881.32,2025-06-09,Settled
TXN111979,3763.55,2025-06-23,Settled
TXN111980,3911.26,2025-03-30,Settled
TXN111981,1423.24,2025-03-20,Settled
TXN111982,52.61,2025-04-12,In Progress
TXN111983,337.88,2025-05-05,Settled
TXN111984,2787.35,2025-06-26,In Progress
TXN111985,1463.13,2025-04-08,Settled
TXN111986,1005.13,2025-06-28,Settled
TXN111987,295.72,2025-03-19,Failed
TXN111988,4385.61,2025-06-12,Settled
TXN111989,3020.63,2025-02-11,Settled
TXN111990,581.5,2025-06-16,Settled
TXN111991,3843.7,2025-05-17,Settled
TXN111992,3791.34,2025-06-24,Settled
TXN111993,1482.55,2025-01-31,Settled
TXN111994,982.71,2025-05-24,Settled
TXN111995,4079.21,2025-02-27,Settled
TXN111996,1681.35,2025-04-08,Settled
TXN111998,266.08,2025-03-28,Settled
TXN111999,2521.48,2025-04-27,Settled
TXN112000,939.0,2025-01-18,Settled
TXN112001,3376.62,2025-01-10,Settled
TXN112002,4986.21,2025-05-17,Failed
TXN112003,2091.93,2025-05-06,Settled
TXN112004,546.54,2025-02-18,Settled
TXN112005,1622.48,2025-01-21,Settled
TXN112006,4462.96,2025-01-19,Settled
TXN112007,3840.52,2025-05-15,Settled
TXN112008,1199.45,2025-05-08,Settled
TXN112009,4770.31,2025-05-12,Settled
TXN112010,3129.83,2025-03-23,Settled
TXN112011,881.84,2025-02-15,Settled
TXN112012,2882.99,2025-01-17,Settled
TXN112013,2283.82,2025-01-29,Settled
TXN112014,4107.5,2025-01-28,Settled
TXN112015,1753.59,2025-01-28,Settled
TXN112016,4381.14,2025-04-15,Settled
TXN112017,4069.25,2025-05-12,Settled
TXN112018,3389.29,2025-04-04,Settled
TXN112019,1330.11,2025-01-04,Settled
TXN112020,4853.13,2025-04-21,Settled
TXN112021,2765.9,2025-05-19,Settled
TXN112022,4542.19,2025-02-18,Settled
TXN112023,1117.86,2025-06-13,Settled
TXN112024,4917.72,2025-04-17,Settled
TXN112025,4089.49,2025-02-27,Settled
TXN112026,4748.67,2025-05-22,Settled
TXN112027,1101.21,2025-03-28,Settled
TXN112028,2181.76,2025-03-31,Settled
TXN112029,533.29,2025-03-20,Settled
TXN112030,728.0,2025-01-03,Settled
TXN112031,1455.6,2025-06-08,Settled
TXN112032,4760.55,2025-04-18,Settled
TXN112033,3352.6,2025-03-29,Settled
TXN112034,1607.43,2025-06-27,In Progress
TXN112035,4775.14,2025-02-24,Settled
TXN112036,3711.67,2025-02-28,In Progress
TXN112037,4539.55,2025-01-27,Settled
TXN112038,4639.74,2025-01-25,Settled
TXN112039,3766.31,2025-03-21,Settled
TXN112040,1220.5,2025-05-14,Failed
TXN112041,4983.12,2025-05-18,Settled
TXN112042,1659.2,2025-01-26,Settled
TXN112043,3374.94,2025-01-06,Settled
TXN112044,4231.82,2025-05-29,Settled
TXN112045,917.0,2025-05-08,Settled
TXN112046,3064.76,2025-01-22,Settled
TXN112047,1907.11,2025-06-24,Settled
TXN112048,1259.23,2025-03-14,Settled
TXN112049,108.27,2025-06-17,Settled
TXN112050,4366.27,2025-02-16,Settled
TXN112051,722.61,2025-06-15,Settled
TXN112052,4396.68,2025-01-28,Settled
TXN112053,3023.42,2025-02-21,Settled
TXN112054,3124.22,2025-01-12,Settled
TXN112055,4151.83,2025-06-01,Settled
TXN112056,2571.73,2025-01-24,Failed
TXN112057,1818.56,2025-05-05,Settled
TXN112058,737.09,2025-04-19,Settled
TXN112059,2873.56,2025-05-17,Settled
TXN112060,2788.18,2025-04-20,Settled
TXN112061,1504.79,2025-04-07,Settled
TXN112062,3020.28,2025-06-12,Settled
TXN112063,2224.87,2025-01-19,Settled
TXN112064,4037.37,2025-05-09,Settled
TXN112065,2819.46,2025-06-26,Settled
TXN112066,4671.71,2025-04-17,Settled
TXN112067,2614.02,2025-06-17,Failed
TXN112068,4443.1,2025-05-05,Settled
TXN112069,2626.6,2025-03-03,Failed
TXN112070,2812.27,2025-05-29,Settled
TXN112071,1865.7,2025-03-25,Settled
TXN112072,2030.84,2025-05-15,Settled
TXN112073,4668.85,2025-05-09,Settled
TXN112074,1155.25,2025-01-21,Settled
TXN112075,651.22,2025-01-07,Settled
TXN112076,4159.54,2025-01-16,Settled
TXN112077,2905.71,2025-02-23,Settled
TXN112078,1459.0,2025-03-04,Settled
TXN112079,2190.38,2025-02-21,Settled
TXN112080,2648.28,2025-05-22,Settled
TXN112081,2981.09,2025-04-12,Settled
TXN112082,4114.2,2025-01-02,Settled
TXN112083,2002.04,2025-05-28,Settled
TXN112084,3398.69,2025-03-09,Settled
